homoloGroup	taxID	geneID	geneSymbol
9408	9606	4731	NDUFV3
9409	9606	79132	DHX58
9410	9606	90141	EFCAB11
9411	9606	56897	WRNIP1
9413	9606	9683	N4BP1
9414	9606	80196	RNF34
9415	9606	57214	CEMIP
9416	9606	2165	F13B
9417	9606	84662	GLIS2
9418	9606	29952	DPP7
9419	9606	8711	TNK1
9420	9606	56101	PCDHGB5
9420	9606	8641	PCDHGB4
9421	9606	56123	PCDHB13
9421	9606	56128	PCDHB8
9422	9606	57717	PCDHB16
9423	9606	56955	MEPE
9424	9606	1066	CES1
9425	9606	4542	MYO1F
9426	9606	64849	SLC13A3
9427	9606	114960	TSGA13
9428	9606	4025	LPO
9429	9606	79870	BAALC
9430	9606	284086	NEK8
9431	9606	27183	VPS4A
9432	9606	29901	SAC3D1
9433	9606	79791	FBXO31
9435	9606	23659	PLA2G15
9436	9606	22877	MLXIP
9437	9606	55846	ITFG2
9438	9606	285440	CYP4V2
9439	9606	5169	ENPP3
9440	9606	56926	NCLN
9441	9606	283643	TEDC1
9443	9606	55283	MCOLN3
9444	9606	55568	GALNT10
9445	9606	102724023	GATD3B
9445	9606	8209	GATD3A
9446	9606	55325	UFSP2
9447	9606	84940	CORO6
9448	9606	84342	COG8
9449	9606	163175	LGI4
9450	9606	23397	NCAPH
9451	9606	2107	ETF1
9453	9606	25921	ZDHHC5
9455	9606	3422	IDI1
9456	9606	79944	L2HGDH
9457	9606	8428	STK24
9459	9606	9358	ITGBL1
9462	9606	27111	SDCBP2
9463	9606	10799	RPP40
9464	9606	169355	IDO2
9465	9606	117289	TAGAP
9466	9606	57414	RHBDD2
9467	9606	57805	CCAR2
9468	9606	168537	GIMAP7
9469	9606	8427	ZNF282
9470	9606	16	AARS1
9471	9606	222962	SLC29A4
9472	9606	442361	OR2A2
9472	9606	135941	OR2A14
9473	9606	391192	OR2L3
9473	9606	391190	OR2L8
9473	9606	26246	OR2L2
9473	9606	81466	OR2L5
9474	9606	390083	OR56A3
9475	9606	119695	OR52R1
9476	9606	390077	OR52N2
9477	9606	121643	FOXN4
9478	9606	9459	ARHGEF6
9479	9606	988	CDC5L
9480	9606	27161	AGO2
9482	9606	84056	KATNAL1
9483	9606	253017	TECRL
9484	9606	9818	NUP58
9485	9606	85455	DISP2
9486	9606	55194	EVA1B
9487	9606	80760	ITIH5
9488	9606	92745	SLC38A5
9489	9606	54455	FBXO42
9490	9606	729830	FAM160A1
9491	9606	84803	GPAT3
9492	9606	26259	FBXW8
9493	9606	169026	SLC30A8
9494	9606	26266	SLC13A4
9495	9606	1062	CENPE
9496	9606	64405	CDH22
9497	9606	11281	POU6F2
9498	9606	23171	GPD1L
9499	9606	112268211	LOC112268211
9500	9606	815	CAMK2A
9501	9606	5869	RAB5B
9502	9606	79154	DHRS11
9503	9606	83648	FAM167A
9504	9606	91156	IGFN1
9505	9606	81875	ISG20L2
9506	9606	22847	ZNF507
9507	9606	122773	KLHDC1
9508	9606	10073	SNUPN
9509	9606	64005	MYO1G
9510	9606	79679	VTCN1
9511	9606	54534	MRPL50
9512	9606	11237	RNF24
9513	9606	51062	ATL1
9514	9606	392636	AGMO
9515	9606	57140	RNPEPL1
9516	9606	10903	MTMR11
9517	9606	9889	ZBED4
9518	9606	83878	USHBP1
9519	9606	134147	CMBL
9520	9606	64582	GPR135
9521	9606	124857	WFIKKN2
9522	9606	85441	HELZ2
9523	9606	163747	LEXM
9524	9606	79633	FAT4
9525	9606	118670	FAM24A
9525	9606	196792	FAM24B
9526	9606	284339	TMEM145
9529	9606	4909	NTF4
9530	9606	50852	TRAT1
9531	9606	84080	ENKD1
9532	9606	152002	XXYLT1
9534	9606	3321	IGSF3
9535	9606	345222	MSANTD1
9536	9606	27	ABL2
9537	9606	9874	TLK1
9540	9606	868	CBLB
9543	9606	5097	PCDH1
9549	9606	6322	SCML1
9550	9606	161835	FSIP1
9551	9606	5320	PLA2G2A
9552	9606	112479	ERI2
9553	9606	440712	RHEX
9554	9606	5998	RGS3
9555	9606	284355	TPRX1
9555	9606	84839	RAX2
9556	9606	91151	TIGD7
9557	9606	7752	ZNF200
9558	9606	7761	ZNF214
9559	9606	6037	RNASE3
9559	9606	6036	RNASE2
9560	9606	6696	SPP1
9561	9606	945	CD33
9562	9606	23619	ZIM2
9563	9606	4636	MYL5
9564	9606	79649	MAP7D3
9566	9606	8677	STX10
9567	9606	27443	CECR2
9568	9606	26147	PHF19
9569	9606	165082	ADGRF3
9570	9606	319089	TTC6
9571	9606	643641	ZNF862
9572	9606	23101	MCF2L2
9573	9606	148254	ZNF555
9573	9606	126295	ZNF57
9573	9606	80032	ZNF556
9575	9606	843	CASP10
9576	9606	79368	FCRL2
9577	9606	150726	FBXO41
9578	9606	219429	OR4C11
9579	9606	374454	KRT77
9580	9606	221223	CES5A
9581	9606	340069	FAM170A
9582	9606	26586	CKAP2
9583	9606	123720	WHAMM
9584	9606	10004	NAALADL1
9585	9606	29949	IL19
9586	9606	219431	OR4S2
9587	9606	121275	OR10AD1
9588	9606	283111	OR51V1
9589	9606	283600	SLC25A47
9590	9606	127703	C1orf216
9591	9606	57822	GRHL3
9592	9606	6880	TAF9
9593	9606	138715	ARID3C
9594	9606	84243	ZDHHC18
9595	9606	586	BCAT1
9596	9606	55208	DCUN1D2
9597	9606	129446	XIRP2
9598	9606	83872	HMCN1
9599	9606	4094	MAF
9601	9606	80758	PRR7
9602	9606	55779	CFAP44
9603	9606	90550	MCU
9605	9606	253314	EIF4E1B
9606	9606	23774	BRD1
9607	9606	84926	SPRYD3
9608	9606	64386	MMP25
9609	9606	389161	ANKUB1
9610	9606	158830	CXorf65
9612	9606	7760	ZNF213
9613	9606	25981	DNAH1
9614	9606	23670	CEMIP2
9615	9606	10743	RAI1
9616	9606	284099	C17orf78
9617	9606	9792	SERTAD2
9618	9606	55599	RNPC3
9619	9606	29767	TMOD2
9620	9606	3798	KIF5A
9621	9606	80311	KLHL15
9622	9606	65008	MRPL1
9623	9606	257194	NEGR1
9624	9606	360203	GLT6D1
9625	9606	1006	CDH8
9626	9606	7461	CLIP2
9627	9606	2958	GTF2A2
9628	9606	123169	LEO1
9629	9606	25788	RAD54B
9630	9606	9633	TESMIN
9631	9606	23089	PEG10
9632	9606	92703	TMEM183A
9633	9606	8911	CACNA1I
9634	9606	3290	HSD11B1
9635	9606	222584	FAM83B
9636	9606	3182	HNRNPAB
9638	9606	3717	JAK2
9639	9606	2629	GBA
9640	9606	3604	TNFRSF9
9641	9606	7922	SLC39A7
9642	9606	80194	TMEM134
9643	9606	51592	TRIM33
9644	9606	9044	BTAF1
9645	9606	149076	ZNF362
9646	9606	4288	MKI67
9647	9606	91694	LONRF1
9649	9606	221061	FAM171A1
9650	9606	2318	FLNC
9651	9606	120939	TMEM52B
9652	9606	203100	HTRA4
9653	9606	92104	TTC30A
9653	9606	150737	TTC30B
9654	9606	51780	KDM3B
9655	9606	131831	ERICH6
9656	9606	203228	C9orf72
9657	9606	1063	CENPF
9658	9606	260429	PRSS33
9659	9606	9508	ADAMTS3
9660	9606	57452	GALNT16
9661	9606	374462	PTPRQ
9662	9606	124152	IQCK
9663	9606	144348	ZNF664
9665	9606	4927	NUP88
9666	9606	129642	MBOAT2
9667	9606	57540	DISP3
9668	9606	200879	LIPH
9669	9606	83861	RSPH3
9670	9606	148345	C1orf127
9671	9606	155184	SLC2A7
9673	9606	400745	SH2D5
9674	9606	2559	GABRA6
9675	9606	3359	HTR3A
9676	9606	114824	PNMA5
9677	9606	100129480	MKRN2OS
9678	9606	401399	PRRT4
9679	9606	80723	SLC35G2
9680	9606	5962	RDX
9682	9606	79020	C7orf25
9683	9606	160418	TMTC3
9684	9606	488	ATP2A2
9686	9606	3635	INPP5D
9687	9606	4185	ADAM11
9688	9606	9201	DCLK1
9689	9606	3988	LIPA
9690	9606	25791	NGEF
9691	9606	4803	NGF
9692	9606	699	BUB1
9693	9606	23309	SIN3B
9694	9606	2775	GNAO1
9695	9606	391059	FRRS1
9697	9606	26135	SERBP1
9698	9606	139604	MAGEB16
9699	9606	9413	FAM189A2
9700	9606	10947	AP3M2
9701	9606	26230	TIAM2
9702	9606	6991	DYNLT2
9703	9606	100528021	ST20-MTHFS
9703	9606	10588	MTHFS
9704	9606	122664	TPPP2
9705	9606	378807	CATSPER4
9706	9606	201627	DENND6A
9708	9606	389152	PRR23C
9708	9606	729627	PRR23A
9708	9606	389151	PRR23B
9709	9606	728568	C12orf73
9710	9606	1400	CRMP1
9712	9606	1543	CYP1A1
9713	9606	1910	EDNRB
9714	9606	63894	VIPAS39
9715	9606	5352	PLOD2
9716	9606	23236	PLCB1
9717	9606	91283	MSANTD3
9718	9606	9873	FCHSD2
9719	9606	5294	PIK3CG
9720	9606	84661	DPY30
9721	9606	5159	PDGFRB
9722	9606	1267	CNP
9723	9606	154214	RNF217
9724	9606	132141	IQCF1
9725	9606	5495	PPM1B
9726	9606	56961	SHD
9727	9606	9167	COX7A2L
9728	9606	55656	INTS8
9730	9606	51715	RAB23
9731	9606	4759	NEU2
9732	9606	23528	ZNF281
9733	9606	148304	C1orf74
9734	9606	5523	PPP2R3A
9735	9606	8543	LMO4
9736	9606	9682	KDM4A
9737	9606	23624	CBLC
9738	9606	6446	SGK1
9739	9606	9729	KIAA0408
9740	9606	440585	FAM183A
9741	9606	147650	SPACA6
9742	9606	55057	CRYBG2
9743	9606	389840	MAP3K15
9745	9606	10362	HMG20B
9748	9606	25923	ATL3
9749	9606	150771	ITPRIPL1
9750	9606	84875	PARP10
9751	9606	9581	PREPL
9752	9606	388588	SMIM1
9753	9606	200132	DYNLT5
9754	9606	9344	TAOK2
9756	9606	149420	PDIK1L
9757	9606	10445	MCRS1
9758	9606	56751	BARHL1
9761	9606	9748	SLK
9762	9606	84447	SYVN1
9763	9606	8787	RGS9
9764	9606	7252	TSHB
9765	9606	51504	TRMT112
9766	9606	9016	SLC25A14
9767	9606	140290	TCP10L
9768	9606	56852	RAD18
9770	9606	65988	ZNF747
9771	9606	65988	ZNF747
9771	9606	92595	ZNF764
9772	9606	221895	JAZF1
9774	9606	59084	ENPP5
9775	9606	200558	APLF
9777	9606	6017	RLBP1
9778	9606	100423062	IGLL5
9779	9606	100423062	IGLL5
9779	9606	3543	IGLL1
9780	9606	23564	DDAH2
9781	9606	26539	OR10H1
9781	9606	284433	OR10H5
9781	9606	26538	OR10H2
9782	9606	112752	IFT43
9783	9606	100130827	SBK3
9784	9606	130813	C2orf50
9785	9606	386677	KRTAP10-1
9785	9606	386685	KRTAP10-12
9785	9606	386675	KRTAP10-7
9785	9606	386674	KRTAP10-6
9785	9606	386672	KRTAP10-4
9786	9606	63874	ABHD4
9787	9606	55507	GPRC5D
9788	9606	645369	TMEM200C
9789	9606	401720	FIGNL2
9790	9606	2159	F10
9792	9606	23598	PATZ1
9793	9606	6560	SLC12A4
9795	9606	200205	IBA57
9796	9606	55284	UBE2W
9797	9606	2700	GJA3
9798	9606	5228	PGF
9799	9606	9049	AIP
9800	9606	124976	SPNS2
9801	9606	158062	LCN6
9802	9606	842	CASP9
9803	9606	5443	POMC
9804	9606	1493	CTLA4
9806	9606	199953	TMEM201
9807	9606	5027	P2RX7
9808	9606	55161	TMEM33
9809	9606	7376	NR1H2
9810	9606	157	GRK3
9813	9606	127733	UBXN10
9814	9606	1050	CEBPA
9815	9606	8942	KYNU
9817	9606	147323	STARD6
9820	9606	3032	HADHB
9821	9606	125965	COX6B2
9822	9606	23424	TDRD7
9823	9606	26995	TRUB2
9824	9606	344657	LRRIQ4
9826	9606	3234	HOXD8
9828	9606	10802	SEC24A
9829	9606	10630	PDPN
9830	9606	27229	TUBGCP4
9831	9606	431705	ASTL
9832	9606	55317	AP5S1
9833	9606	5046	PCSK6
9834	9606	51649	MRPS23
9835	9606	4828	NMB
9836	9606	211	ALAS1
9837	9606	55013	MCUB
9838	9606	5333	PLCD1
9839	9606	26097	CHTOP
9840	9606	55174	INTS10
9841	9606	56140	PCDHA8
9841	9606	56142	PCDHA6
9842	9606	192683	SCAMP5
9843	9606	23760	PITPNB
9844	9606	1460	CSNK2B
9846	9606	1445	CSK
9847	9606	796	CALCA
9848	9606	4793	NFKBIB
9849	9606	6477	SIAH1
9851	9606	9248	GPR50
9852	9606	100529257	SYNJ2BP-COX16
9853	9606	285888	CNPY1
9854	9606	7174	TPP2
9856	9606	200185	KRTCAP2
9857	9606	4837	NNMT
9858	9606	10549	PRDX4
9859	9606	9094	UNC119
9861	9606	58488	PCTP
9862	9606	54207	KCNK10
9863	9606	221002	RASGEF1A
9864	9606	57491	AHRR
9865	9606	1186	CLCN7
9866	9606	10316	NMUR1
9867	9606	8801	SUCLG2
9868	9606	8682	PEA15
9869	9606	6434	TRA2B
9871	9606	3038	HAS3
9873	9606	9522	SCAMP1
9875	9606	283987	HID1
9876	9606	29967	LRP12
9877	9606	56829	ZC3HAV1
9878	9606	56888	KCMF1
9880	9606	80737	VWA7
9882	9606	4815	NINJ2
9883	9606	8076	MFAP5
9884	9606	51267	CLEC1A
9885	9606	79690	GAL3ST4
9886	9606	85409	NKD2
9888	9606	402778	IFITM10
9889	9606	23395	LARS2
9890	9606	121340	SP7
9891	9606	3140	MR1
9892	9606	51661	FKBP7
9893	9606	9406	ZRANB2
9894	9606	23154	NCDN
9895	9606	79833	GEMIN6
9896	9606	23590	PDSS1
9897	9606	51074	APIP
9899	9606	57468	SLC12A5
9902	9606	28999	KLF15
9903	9606	51066	SSUH2
9904	9606	57624	NYAP2
9905	9606	5437	POLR2H
9907	9606	80774	LIMD2
9908	9606	51098	IFT52
9909	9606	24141	LAMP5
9910	9606	10285	SMNDC1
9912	9606	221908	PPP1R35
9913	9606	23414	ZFPM2
9915	9606	124044	SPATA2L
9916	9606	131375	LYZL4
9917	9606	137872	ADHFE1
9918	9606	261726	TIPRL
9919	9606	8545	CGGBP1
9920	9606	161514	TBC1D21
9921	9606	101928601	MEI4
9922	9606	6455	SH3GL1
9923	9606	54471	MIEF1
9924	9606	285315	C3orf33
9925	9606	221409	SPATS1
9927	9606	219738	FAM241B
9928	9606	5211	PFKL
9929	9606	199720	GGN
9930	9606	29985	SLC39A3
9932	9606	55352	COPRS
9933	9606	340547	VSIG1
9934	9606	84221	SPATC1L
9935	9606	113277	TMEM106A
9936	9606	58486	ZBED5
9937	9606	54784	ALKBH4
9938	9606	112495	GTF3C6
9939	9606	51133	KCTD3
9940	9606	54995	OXSM
9941	9606	2137	EXTL3
9942	9606	84108	PCGF6
9943	9606	64963	MRPS11
9944	9606	10636	RGS14
9945	9606	962	CD48
9946	9606	1465	CSRP1
9947	9606	147463	ANKRD29
9948	9606	51194	IPO11
9949	9606	54557	SGTB
9950	9606	176	ACAN
9951	9606	527	ATP6V0C
9952	9606	23620	NTSR2
9953	9606	9556	ATP5MJ
9954	9606	55037	PTCD3
9955	9606	54764	ZRANB1
9957	9606	22929	SEPHS1
9958	9606	57082	KNL1
9959	9606	51091	SEPSECS
9960	9606	148641	SLC35F3
9961	9606	148641	SLC35F3
9962	9606	388962	BOLA3
9963	9606	84193	SETD3
9964	9606	23417	MLYCD
9965	9606	55821	ALLC
9966	9606	123016	TTC8
9967	9606	115908	CTHRC1
9969	9606	26123	TCTN3
9970	9606	202	CRYBG1
9971	9606	84333	PCGF5
9972	9606	389136	VGLL3
9973	9606	143689	PIWIL4
9974	9606	56981	PRDM11
9975	9606	864	RUNX3
9976	9606	55223	TRIM62
9977	9606	28966	SNX24
9980	9606	348094	ANKDD1A
9981	9606	654463	FER1L6
9982	9606	153643	FAM81B
9983	9606	57528	KCTD16
9984	9606	140706	CCM2L
9985	9606	63935	PCIF1
9986	9606	51299	NRN1
9987	9606	140730	RIMS4
9989	9606	84689	MS4A14
9990	9606	10451	VAV3
9991	9606	23151	GRAMD4
9992	9606	7980	TFPI2
9993	9606	388364	TMIGD1
9994	9606	92	ACVR2A
9995	9606	123	PLIN2
9996	9606	285	ANGPT2
9997	9606	262	AMD1
9998	9606	262	AMD1
9999	9606	445	ASS1
10000	9606	463	ZFHX3
10001	9606	580	BARD1
10002	9606	640	BLK
10003	9606	1285	COL4A3
10004	9606	1277	COL1A1
10005	9606	1630	DCC
10006	9606	1733	DIO1
10008	9606	4356	MPP3
10009	9606	2116	ETV2
10010	9606	2153	F5
10011	9606	2746	GLUD1
10011	9606	2747	GLUD2
10012	9606	3000	GUCY2D
10013	9606	3048	HBG2
10013	9606	3047	HBG1
10014	9606	3242	HPD
10015	9606	3685	ITGAV
10016	9606	3836	KPNA1
10017	9606	3840	KPNA4
10018	9606	4040	LRP6
10020	9606	4121	MAN1A1
10021	9606	4317	MMP8
10022	9606	4436	MSH2
10024	9606	4607	MYBPC3
10025	9606	9172	MYOM2
10026	9606	22795	NID2
10027	9606	51701	NLK
10028	9606	26986	PABPC1
10029	9606	5042	PABPC3
10030	9606	5241	PGR
10031	9606	5311	PKD2
10032	9606	5784	PTPN14
10033	9606	5813	PURA
10034	9606	5814	PURB
10035	9606	6158	RPL28
10036	9606	6158	RPL28
10037	9606	6332	SCN7A
10038	9606	6368	CCL23
10038	9606	6359	CCL15
10039	9606	6511	SLC1A6
10040	9606	6827	SUPT4H1
10041	9606	6885	MAP3K7
10043	9606	7054	TH
10044	9606	7086	TKT
10045	9606	9618	TRAF4
10047	9606	7292	TNFSF4
10048	9606	7352	UCP3
10049	9606	7389	UROD
10050	9606	7421	VDR
10051	9606	7763	ZFAND5
10052	9606	9370	ADIPOQ
10053	9606	316	AOX1
10054	9606	590	BCHE
10055	9606	8915	BCL10
10056	9606	660	BMX
10057	9606	9620	CELSR1
10058	9606	2833	CXCR3
10059	9606	56143	PCDHA5
10060	9606	56139	PCDHA10
10061	9606	1440	CSF3
10062	9606	1821	DRP2
10063	9606	2220	FCN2
10063	9606	2219	FCN1
10064	9606	2735	GLI1
10065	9606	2773	GNAI3
10066	9606	2770	GNAI1
10067	9606	10681	GNB5
10069	9606	8443	GNPAT
10070	9606	3218	HOXB8
10072	9606	3232	HOXD3
10073	9606	3692	EIF6
10074	9606	3960	LGALS4
10075	9606	9782	MATR3
10076	9606	4248	MGAT3
10077	9606	4478	MSN
10078	9606	51168	MYO15A
10079	9606	8439	NSMAF
10080	9606	5083	PAX9
10081	9606	5140	PDE3B
10082	9606	5551	PRF1
10083	9606	5578	PRKCA
10085	9606	5444	PON1
10086	9606	107987373	LOC107987373
10086	9606	6150	MRPL23
10087	9606	10657	KHDRBS1
10088	9606	728492	SERF1B
10088	9606	8293	SERF1A
10089	9606	6521	SLC4A1
10090	9606	9672	SDC3
10091	9606	6926	TBX3
10092	9606	9496	TBX4
10093	9606	7004	TEAD4
10095	9606	51186	TCEAL9
10096	9606	9031	BAZ1B
10097	9606	7536	SF1
10098	9606	2829	XCR1
10099	9606	6445	SGCG
10100	9606	10007	GNPDA1
10101	9606	8533	COPS3
10103	9606	1191	CLU
10104	9606	7555	CNBP
10105	9606	7555	CNBP
10106	9606	4953	ODC1
10107	9606	6667	SP1
10109	9606	6710	SPTB
10110	9606	203447	NRK
10111	9606	10036	CHAF1A
10112	9606	7941	PLA2G7
10113	9606	9807	IP6K1
10114	9606	8994	LIMD1
10115	9606	9531	BAG3
10116	9606	51761	ATP8A2
10117	9606	5597	MAPK6
10118	9606	9064	MAP3K6
10119	9606	29765	TMOD4
10120	9606	5090	PBX3
10122	9606	8506	CNTNAP1
10123	9606	8763	CD164
10124	9606	2175	FANCA
10125	9606	3151	HMGN2
10126	9606	6125	RPL5
10127	9606	4783	NFIL3
10129	9606	22820	COPG1
10130	9606	4303	FOXO4
10131	9606	9306	SOCS6
10132	9606	5217	PFN2
10133	9606	5217	PFN2
10134	9606	8740	TNFSF14
10135	9606	10279	PRSS16
10136	9606	56776	FMN2
10137	9606	4868	NPHS1
10138	9606	7222	TRPC3
10140	9606	8607	RUVBL1
10141	9606	10273	STUB1
10143	9606	10959	TMED2
10144	9606	10959	TMED2
10145	9606	84273	NOA1
10146	9606	23457	ABCB9
10147	9606	112950	MED8
10148	9606	10942	PRSS21
10149	9606	23539	SLC16A8
10150	9606	1571	CYP2E1
10151	9606	6565	SLC15A2
10152	9606	5995	RGR
10153	9606	50515	CHST11
10154	9606	51693	TRAPPC2L
10156	9606	55501	CHST12
10157	9606	10498	CARM1
10158	9606	60484	HAPLN2
10159	9606	26284	ERAL1
10160	9606	83590	TMUB1
10161	9606	55872	PBK
10162	9606	56616	DIABLO
10163	9606	84647	PLA2G12B
10164	9606	80736	SLC44A4
10165	9606	55315	SLC29A3
10166	9606	51477	ISYNA1
10167	9606	1962	EHHADH
10168	9606	401251	SAPCD1
10169	9606	55274	PHF10
10170	9606	5878	RAB5C
10171	9606	147807	ZNF524
10172	9606	54949	SDHAF2
10173	9606	9147	NEMF
10174	9606	54920	DUS2
10175	9606	6883	TAF12
10176	9606	127281	PRXL2B
10177	9606	84284	NTPCR
10178	9606	51727	CMPK1
10180	9606	51526	OSER1
10181	9606	126003	TRAPPC5
10182	9606	10363	HMG20A
10183	9606	84311	MRPL45
10184	9606	153443	SRFBP1
10185	9606	8518	ELP1
10186	9606	8226	PUDP
10187	9606	56605	ERO1B
10188	9606	80820	EEPD1
10189	9606	79665	DHX40
10191	9606	136242	PRSS37
10192	9606	1802	DPH2
10193	9606	55848	PLGRKT
10194	9606	55055	ZWILCH
10195	9606	51123	ZNF706
10196	9606	83464	APH1B
10197	9606	80177	MYCT1
10198	9606	51023	MRPS18C
10199	9606	343263	MYBPHL
10200	9606	6819	SULT1C2
10201	9606	136263	SSMEM1
10202	9606	148738	HJV
10203	9606	91833	WDR20
10204	9606	51611	DPH5
10205	9606	5438	POLR2I
10206	9606	643418	LIPN
10207	9606	60312	AFAP1
10208	9606	9648	GCC2
10209	9606	10352	WARS2
10210	9606	8710	SERPINB7
10211	9606	115795	FANCD2OS
10212	9606	135398	C6orf141
10213	9606	79623	GALNT14
10215	9606	113115	MTFR2
10216	9606	388963	C2orf81
10217	9606	126306	JSRP1
10218	9606	28511	NKIRAS2
10220	9606	388419	BTBD17
10221	9606	80178	TEDC2
10222	9606	9245	GCNT3
10223	9606	137695	TMEM68
10224	9606	339123	JMJD8
10225	9606	84902	CEP89
10226	9606	84961	FBXL20
10227	9606	23471	TRAM1
10228	9606	729767	CEACAM18
10229	9606	219621	CABCOCO1
10230	9606	125972	CALR3
10231	9606	57642	COL20A1
10232	9606	157310	PEBP4
10233	9606	124773	C17orf64
10234	9606	339896	GADL1
10235	9606	53343	NUDT9
10237	9606	79598	CEP97
10238	9606	223117	SEMA3D
10240	9606	51585	PCF11
10242	9606	158046	NXNL2
10243	9606	23551	RASD2
10244	9606	6694	SPP2
10245	9606	339778	FAM166C
10246	9606	285051	STPG4
10247	9606	1852	DUSP9
10248	9606	10137	RBM12
10249	9606	115811	IQCD
10250	9606	57486	NLN
10251	9606	344658	SAMD7
10252	9606	80243	PREX2
10254	9606	79174	CRELD2
10255	9606	84057	MND1
10256	9606	84960	CCDC183
10257	9606	57471	ERMN
10258	9606	118788	PIK3AP1
10259	9606	54487	DGCR8
10260	9606	4017	LOXL2
10261	9606	200734	SPRED2
10262	9606	1345	COX6C
10263	9606	55715	DOK4
10264	9606	54550	NECAB2
10265	9606	50617	ATP6V0A4
10266	9606	122809	SOCS4
10267	9606	128178	EDARADD
10268	9606	5250	SLC25A3
10269	9606	9946	CRYZL1
10270	9606	5655	KLK10
10271	9606	64744	SMAP2
10272	9606	118429	ANTXR2
10273	9606	266977	ADGRF1
10274	9606	80142	PTGES2
10275	9606	80014	WWC2
10276	9606	5859	QARS1
10277	9606	8564	KMO
10278	9606	27249	MMADHC
10279	9606	83475	DOHH
10280	9606	64866	CDCP1
10281	9606	80381	CD276
10282	9606	10758	TRAF3IP2
10283	9606	84872	ZC3H10
10284	9606	55847	CISD1
10285	9606	57122	NUP107
10287	9606	27175	TUBG2
10288	9606	7283	TUBG1
10289	9606	56953	NT5M
10290	9606	150275	CCDC117
10293	9606	54756	IL17RD
10294	9606	51760	SYT17
10295	9606	1757	SARDH
10296	9606	92799	SHKBP1
10297	9606	150696	PROM2
10298	9606	6676	SPAG4
10299	9606	55658	RNF126
10301	9606	9787	DLGAP5
10302	9606	1419	CRYGB
10303	9606	7490	WT1
10304	9606	55813	UTP6
10305	9606	57862	ZNF410
10306	9606	23379	ICE1
10307	9606	10650	PRELID3A
10308	9606	128240	NAXE
10309	9606	10817	FRS3
10310	9606	4938	OAS1
10311	9606	26060	APPL1
10312	9606	79669	C3orf52
10313	9606	9917	FAM20B
10314	9606	4238	MFAP3
10315	9606	84240	ZCCHC9
10316	9606	26119	LDLRAP1
10317	9606	2267	FGL1
10318	9606	5032	P2RY11
10319	9606	53342	IL17D
10320	9606	338596	ST8SIA6
10321	9606	29066	ZC3H7A
10322	9606	55620	STAP2
10323	9606	10249	GLYAT
10324	9606	55313	CPPED1
10325	9606	284273	ZADH2
10327	9606	9670	IPO13
10328	9606	81552	VOPP1
10329	9606	79705	LRRK1
10330	9606	79798	ARMC5
10331	9606	390181	OR5AK2
10332	9606	390437	OR4N5
10333	9606	504189	OR8U8
10333	9606	219417	OR8U1
10333	9606	504190	OR8U9
10334	9606	219432	OR4C6
10335	9606	219870	OR10G9
10335	9606	390265	OR10G7
10336	9606	222545	GPRC6A
10337	9606	8532	CPZ
10338	9606	26873	OPLAH
10339	9606	79269	DCAF10
10340	9606	153201	SLC36A2
10341	9606	93082	NEURL3
10342	9606	23221	RHOBTB2
10343	9606	79050	NOC4L
10344	9606	1788	DNMT3A
10345	9606	55088	CCDC186
10346	9606	1806	DPYD
10347	9606	55746	NUP133
10348	9606	128218	TMEM125
10349	9606	80731	THSD7B
10350	9606	65249	ZSWIM4
10351	9606	51004	COQ6
10352	9606	55255	WDR41
10353	9606	84932	RAB2B
10355	9606	51435	SCARA3
10356	9606	50848	F11R
10357	9606	11033	ADAP1
10358	9606	51244	CCDC174
10359	9606	152273	FGD5
10360	9606	79767	ELMO3
10361	9606	340706	VWA2
10362	9606	163782	KANK4
10363	9606	94160	ABCC12
10364	9606	54413	NLGN3
10366	9606	84060	RBM48
10367	9606	55201	MAP1S
10368	9606	56941	HMCES
10369	9606	63893	UBE2O
10370	9606	646892	SH2D7
10371	9606	56943	ENY2
10373	9606	343521	DYNLT4
10374	9606	57761	TRIB3
10375	9606	8480	RAE1
10376	9606	64377	CHST8
10377	9606	84886	C1orf198
10378	9606	26154	ABCA12
10379	9606	440145	MZT1
10380	9606	84129	ACAD11
10381	9606	642968	FAM163B
10382	9606	116115	ZNF526
10383	9606	57569	ARHGAP20
10384	9606	9340	GLP2R
10385	9606	643904	RNF222
10386	9606	100526835	FPGT-TNNI3K
10387	9606	51086	TNNI3K
10388	9606	50628	GEMIN4
10389	9606	89766	UMODL1
10390	9606	9468	PCYT1B
10391	9606	79098	C1orf116
10392	9606	56963	RGMA
10393	9606	2033	EP300
10394	9606	79720	VPS37B
10395	9606	8372	HYAL3
10396	9606	26098	EDRF1
10397	9606	23381	SMG5
10398	9606	9785	DHX38
10399	9606	338440	ANO9
10400	9606	26100	WIPI2
10401	9606	51527	GSKIP
10402	9606	147991	DPY19L3
10403	9606	153129	SLC38A9
10404	9606	122618	PLD4
10405	9606	57475	PLEKHH1
10406	9606	79983	POF1B
10407	9606	150468	CKAP2L
10408	9606	407738	TAFA1
10409	9606	5565	PRKAB2
10411	9606	387911	C1QTNF9B
10411	9606	338872	C1QTNF9
10412	9606	23336	SYNM
10413	9606	57670	KIAA1549
10414	9606	92002	CCNQ
10415	9606	64852	TUT1
10416	9606	26205	GMEB2
10417	9606	79591	ARMH3
10418	9606	9669	EIF5B
10419	9606	57684	ZBTB26
10420	9606	9662	CEP135
10421	9606	11245	GPR176
